longitude,latitude,time,t2m,skt,tp
106.5,29.6,2011/1/1 0:00,277.5410816,277.2485541,0.002227316
106.5,29.6,2011/1/1 1:00,277.3598622,277.2181053,0.000152633
106.5,29.6,2011/1/1 2:00,277.2490338,277.3155413,0.00029396
106.5,29.6,2011/1/1 3:00,277.2729967,277.5327423,0.000429634
106.5,29.6,2011/1/1 4:00,277.3658529,277.7012253,0.000576615
106.5,29.6,2011/1/1 5:00,277.4302532,277.9529349,0.000706636
106.5,29.6,2011/1/1 6:00,277.4826721,278.1721658,0.000819697
106.5,29.6,2011/1/1 7:00,278.859041,278.7243029,0.000836657
106.5,29.6,2011/1/1 8:00,278.7871523,279.3657563,0.000847963
106.5,29.6,2011/1/1 9:00,278.4396903,278.8684269,0.000853616
106.5,29.6,2011/1/1 10:00,278.032321,278.3710975,0.000870575
106.5,29.6,2011/1/1 11:00,277.5560584,277.7357339,0.000887534
106.5,29.6,2011/1/1 12:00,277.1996103,277.3196011,0.000898841
106.5,29.6,2011/1/1 13:00,276.7997295,276.937977,0.000921453
106.5,29.6,2011/1/1 14:00,276.5076817,276.6862674,0.000944065
106.5,29.6,2011/1/1 15:00,276.1811872,276.4853057,0.000983637
106.5,29.6,2011/1/1 16:00,275.8756602,276.1929978,0.001017555
106.5,29.6,2011/1/1 17:00,275.6000869,275.9595575,0.00106278
106.5,29.6,2011/1/1 18:00,275.3619556,275.8397925,0.00113627
106.5,29.6,2011/1/1 19:00,275.2840762,275.6388308,0.001192801
106.5,29.6,2011/1/1 20:00,275.0504379,275.5312453,0.001260638
106.5,29.6,2011/1/1 21:00,274.8003252,275.2714161,0.001322822
106.5,29.6,2011/1/1 22:00,274.7089666,275.2470571,0.001368047
106.5,29.6,2011/1/1 23:00,274.5562031,275.0298561,0.001401965
106.5,29.6,2011/1/2 0:00,274.4947982,274.9567791,0.001435884
106.5,29.6,2011/1/2 1:00,274.5936452,275.0623347,2.83E-05
106.5,29.6,2011/1/2 2:00,275.0174889,275.925049,6.22E-05
106.5,29.6,2011/1/2 3:00,275.4847654,277.0618018,0.000124368
106.5,29.6,2011/1/2 4:00,275.6614918,277.5510115,0.000203511
106.5,29.6,2011/1/2 5:00,276.5301469,279.830607,0.00023743
106.5,29.6,2011/1/2 6:00,276.9375161,280.2507996,0.000243083
106.5,29.6,2011/1/2 7:00,278.300406,282.0208862,0.000243083
106.5,29.6,2011/1/2 8:00,278.4277089,281.8422536,0.000243083
106.5,29.6,2011/1/2 9:00,278.412732,280.72377,0.000243083
106.5,29.6,2011/1/2 10:00,278.2764431,279.2439613,0.000243083
106.5,29.6,2011/1/2 11:00,278.0967213,278.1721658,0.000243083
106.5,29.6,2011/1/2 12:00,277.642924,277.3358405,0.000243083
106.5,29.6,2011/1/2 13:00,277.0947727,276.5766519,0.000243083
106.5,29.6,2011/1/2 14:00,277.0363631,276.5401135,0.000243083
106.5,29.6,2011/1/2 15:00,276.8626321,276.3919296,0.000243083
106.5,29.6,2011/1/2 16:00,276.7098686,276.2802842,0.000243083
106.5,29.6,2011/1/2 17:00,276.6035332,276.2478056,0.000243083
106.5,29.6,2011/1/2 18:00,276.5945472,276.2884039,0.000243083
106.5,29.6,2011/1/2 19:00,275.6360312,275.3079545,0.000243083
106.5,29.6,2011/1/2 20:00,275.3095368,274.9060312,0.000243083
106.5,29.6,2011/1/2 21:00,274.8812,274.4229112,0.000243083
106.5,29.6,2011/1/2 22:00,274.4903052,274.0331674,0.000243083
106.5,29.6,2011/1/2 23:00,274.3435324,273.923552,0.000243083
106.5,29.6,2011/1/3 0:00,274.2866205,273.8443852,0.000243083
106.5,29.6,2011/1/3 1:00,274.9800469,274.5995139,2.78E-17
106.5,29.6,2011/1/3 2:00,276.5930495,278.1011187,2.78E-17
106.5,29.6,2011/1/3 3:00,277.5994912,279.6824232,2.78E-17
106.5,29.6,2011/1/3 4:00,278.4995976,281.2495182,2.78E-17
106.5,29.6,2011/1/3 5:00,278.6763239,281.1135138,2.78E-17
106.5,29.6,2011/1/3 6:00,279.1810425,281.8239844,2.78E-17
106.5,29.6,2011/1/3 7:00,279.2993593,282.1913991,2.78E-17
106.5,29.6,2011/1/3 8:00,279.2813871,281.5783645,2.78E-17
106.5,29.6,2011/1/3 9:00,279.1331167,280.6100947,2.78E-17
106.5,29.6,2011/1/3 10:00,278.6358865,279.1262262,2.78E-17
106.5,29.6,2011/1/3 11:00,278.2599686,278.1356273,2.78E-17
106.5,29.6,2011/1/3 12:00,277.9679208,277.58755,2.78E-17
106.5,29.6,2011/1/3 13:00,277.6608961,277.1226993,2.78E-17
106.5,29.6,2011/1/3 14:00,277.6953428,277.1815669,2.78E-17
106.5,29.6,2011/1/3 15:00,277.6354355,277.1815669,2.78E-17
106.5,29.6,2011/1/3 16:00,277.2280663,276.7816734,2.78E-17
106.5,29.6,2011/1/3 17:00,277.1606706,276.8121222,2.78E-17
106.5,29.6,2011/1/3 18:00,277.2310616,276.7897931,2.78E-17
106.5,29.6,2011/1/3 19:00,276.9225393,276.4507972,2.78E-17
106.5,29.6,2011/1/3 20:00,277.1471915,276.5218442,2.78E-17
106.5,29.6,2011/1/3 21:00,277.1816382,276.3229125,2.78E-17
106.5,29.6,2011/1/3 22:00,277.1471915,276.38178,2.78E-17
106.5,29.6,2011/1/3 23:00,277.093275,276.2721646,2.78E-17
106.5,29.6,2011/1/4 0:00,277.0872843,276.1828483,2.78E-17
106.5,29.6,2011/1/4 1:00,277.163666,276.5969511,2.78E-17
106.5,29.6,2011/1/4 2:00,278.0517909,280.4497313,2.78E-17
106.5,29.6,2011/1/4 3:00,278.9324274,282.3517625,2.78E-17
106.5,29.6,2011/1/4 4:00,279.9763111,284.7064648,2.78E-17
106.5,29.6,2011/1/4 5:00,280.7266494,286.4745215,2.78E-17
106.5,29.6,2011/1/4 6:00,280.9857482,286.3222778,2.78E-17
106.5,29.6,2011/1/4 7:00,280.6697375,285.0738796,2.78E-17
106.5,29.6,2011/1/4 8:00,280.7266494,283.8965284,2.78E-17
106.5,29.6,2011/1/4 9:00,280.7670868,282.7191772,2.78E-17
106.5,29.6,2011/1/4 10:00,280.4346016,281.0404368,2.78E-17
106.5,29.6,2011/1/4 11:00,279.8535013,279.6844531,2.78E-17
106.5,29.6,2011/1/4 12:00,278.8335804,278.1153281,2.78E-17
106.5,29.6,2011/1/4 13:00,277.8840506,276.8506906,2.78E-17
106.5,29.6,2011/1/4 14:00,277.5830167,276.4568869,2.78E-17
106.5,29.6,2011/1/4 15:00,277.3194248,276.188938,2.78E-17
106.5,29.6,2011/1/4 16:00,277.1067541,275.9940661,2.78E-17
106.5,29.6,2011/1/4 17:00,277.2130895,276.2072073,2.78E-17
106.5,29.6,2011/1/4 18:00,277.2535269,276.357421,2.78E-17
106.5,29.6,2011/1/4 19:00,276.9045672,276.4426775,1.70E-05
106.5,29.6,2011/1/4 20:00,276.9090602,276.4284681,1.70E-05
106.5,29.6,2011/1/4 21:00,276.6230031,276.1138311,1.70E-05
106.5,29.6,2011/1/4 22:00,276.4927048,276.0346644,1.70E-05
106.5,29.6,2011/1/4 23:00,276.6933941,276.2904338,1.70E-05
106.5,29.6,2011/1/5 0:00,277.0049118,276.743105,2.26E-05
106.5,29.6,2011/1/5 1:00,277.271499,277.1896865,1.13E-05
106.5,29.6,2011/1/5 2:00,277.5890074,277.780392,2.83E-05
106.5,29.6,2011/1/5 3:00,278.1536332,278.939474,5.09E-05
106.5,29.6,2011/1/5 4:00,278.3663039,279.5342393,6.78E-05
106.5,29.6,2011/1/5 5:00,278.3887692,279.5585983,0.000113062
106.5,29.6,2011/1/5 6:00,278.4576625,279.637765,0.000169593
106.5,29.6,2011/1/5 7:00,279.3607642,280.5573169,0.000192205
106.5,29.6,2011/1/5 8:00,279.474588,280.4964194,0.000209164
106.5,29.6,2011/1/5 9:00,279.6123746,280.360415,0.00022047
106.5,29.6,2011/1/5 10:00,279.3592665,279.662124,0.000243083
106.5,29.6,2011/1/5 11:00,278.9009761,278.7506918,0.000271348
106.5,29.6,2011/1/5 12:00,278.5415326,278.2858411,0.000316573
106.5,29.6,2011/1/5 13:00,278.412732,277.9326357,0.000390063
106.5,29.6,2011/1/5 14:00,278.3138851,277.7073151,0.000474859
106.5,29.6,2011/1/5 15:00,278.0248326,277.394708,0.000582268
106.5,29.6,2011/1/5 16:00,277.9155019,277.5611611,0.000729248
106.5,29.6,2011/1/5 17:00,277.8046735,277.5002636,0.000898841
106.5,29.6,2011/1/5 18:00,277.8795576,277.6646868,0.001045821
106.5,29.6,2011/1/5 19:00,277.8930367,277.7377638,0.001221066
106.5,29.6,2011/1/5 20:00,277.7747199,277.5591312,0.001322822
106.5,29.6,2011/1/5 21:00,277.506635,277.250584,0.001385006
106.5,29.6,2011/1/5 22:00,277.1771451,276.9115881,0.001418924
106.5,29.6,2011/1/5 23:00,276.8686228,276.4122288,0.001441537
106.5,29.6,2011/1/6 0:00,276.3609089,275.4398991,0.001469802
106.5,29.6,2011/1/6 1:00,277.093275,276.7106264,6.22E-05
106.5,29.6,2011/1/6 2:00,277.7417709,278.1457769,0.000180899
106.5,29.6,2011/1/6 3:00,278.3827784,279.1972733,0.000350491
106.5,29.6,2011/1/6 4:00,279.0522419,280.4639408,0.000576615
106.5,29.6,2011/1/6 5:00,279.3937132,281.0140479,0.00084231
106.5,29.6,2011/1/6 6:00,279.6438259,281.3104157,0.001085392
106.5,29.6,2011/1/6 7:00,280.4226201,282.2989847,0.001317169
106.5,29.6,2011/1/6 8:00,280.7506123,281.978258,0.00135674
106.5,29.6,2011/1/6 9:00,280.9513016,282.1508008,0.001368047
106.5,29.6,2011/1/6 10:00,280.5049926,280.6202443,0.0013737
106.5,29.6,2011/1/6 11:00,279.5045416,278.8339183,0.0013737
106.5,29.6,2011/1/6 12:00,278.2494848,277.2444942,0.0013737
106.5,29.6,2011/1/6 13:00,277.5830167,276.6416092,0.0013737
106.5,29.6,2011/1/6 14:00,276.8850973,275.8824207,0.0013737
106.5,29.6,2011/1/6 15:00,276.1557266,274.8004756,0.0013737
106.5,29.6,2011/1/6 16:00,275.8546927,274.1894709,0.0013737
106.5,29.6,2011/1/6 17:00,275.7423666,273.6657526,0.0013737
106.5,29.6,2011/1/6 18:00,275.8412136,273.0019702,0.0013737
106.5,29.6,2011/1/6 19:00,276.1092985,273.7956673,0.0013737
106.5,29.6,2011/1/6 20:00,275.7708225,273.7631886,0.0013737
106.5,29.6,2011/1/6 21:00,275.3529695,273.464791,0.0013737
106.5,29.6,2011/1/6 22:00,274.8752092,273.2455601,0.0013737
106.5,29.6,2011/1/6 23:00,274.5472171,272.8476966,0.0013737
106.5,29.6,2011/1/7 0:00,274.6041289,272.4721621,0.0013737
106.5,29.6,2011/1/7 1:00,275.6195567,273.704321,2.78E-17
106.5,29.6,2011/1/7 2:00,277.9544416,279.6600941,2.78E-17
106.5,29.6,2011/1/7 3:00,279.3068477,282.3213137,2.78E-17
106.5,29.6,2011/1/7 4:00,280.4525737,284.775482,2.78E-17
106.5,29.6,2011/1/7 5:00,281.37215,286.7891585,2.78E-17
106.5,29.6,2011/1/7 6:00,281.9697247,287.814266,2.78E-17
106.5,29.6,2011/1/7 7:00,282.3576241,287.7939668,2.78E-17
106.5,29.6,2011/1/7 8:00,282.4190291,286.6572139,2.78E-17
106.5,29.6,2011/1/7 9:00,282.1794001,284.5461015,2.78E-17
106.5,29.6,2011/1/7 10:00,281.6117789,282.2502667,2.78E-17
106.5,29.6,2011/1/7 11:00,280.4076433,279.7412907,2.78E-17
106.5,29.6,2011/1/7 12:00,278.9054691,277.7600929,2.78E-17
106.5,29.6,2011/1/7 13:00,277.4901605,275.9575276,2.78E-17
106.5,29.6,2011/1/7 14:00,276.5720819,274.9161808,2.78E-17
106.5,29.6,2011/1/7 15:00,276.0419028,274.4756891,2.78E-17
106.5,29.6,2011/1/7 16:00,275.2391457,273.72868,2.78E-17
106.5,29.6,2011/1/7 17:00,274.7553947,273.2130814,2.78E-17
106.5,29.6,2011/1/7 18:00,274.0469916,272.5513289,2.78E-17
106.5,29.6,2011/1/7 19:00,273.7519484,272.2204526,2.78E-17
106.5,29.6,2011/1/7 20:00,273.7669252,272.451863,2.78E-17
106.5,29.6,2011/1/7 21:00,273.8822466,272.7522905,2.78E-17
106.5,29.6,2011/1/7 22:00,274.0634661,272.910624,2.78E-17
106.5,29.6,2011/1/7 23:00,274.3734861,273.3896841,2.78E-17
106.5,29.6,2011/1/8 0:00,274.3300533,273.6190646,2.78E-17
106.5,29.6,2011/1/8 1:00,275.4907562,275.2166083,2.78E-17
106.5,29.6,2011/1/8 2:00,277.3658529,277.9529349,2.78E-17
106.5,29.6,2011/1/8 3:00,278.3288619,279.3353076,2.78E-17
106.5,29.6,2011/1/8 4:00,279.2454428,281.0810352,2.78E-17
106.5,29.6,2011/1/8 5:00,280.2204332,283.4073187,2.78E-17
106.5,29.6,2011/1/8 6:00,280.484025,283.3078528,2.78E-17
106.5,29.6,2011/1/8 7:00,280.4960065,283.3078528,2.78E-17
106.5,29.6,2011/1/8 8:00,280.7880543,283.0114851,2.78E-17
106.5,29.6,2011/1/8 9:00,280.8210033,282.4512283,2.78E-17
106.5,29.6,2011/1/8 10:00,280.4405923,280.5958853,2.78E-17
106.5,29.6,2011/1/8 11:00,279.8475106,279.3941751,2.78E-17
106.5,29.6,2011/1/8 12:00,279.7876033,278.4624437,2.78E-17
106.5,29.6,2011/1/8 13:00,279.82205,277.6971655,2.78E-17
106.5,29.6,2011/1/8 14:00,279.4670996,276.6111605,2.78E-17
106.5,29.6,2011/1/8 15:00,279.1226329,276.1584893,2.78E-17
106.5,29.6,2011/1/8 16:00,278.6493657,275.2612665,2.78E-17
106.5,29.6,2011/1/8 17:00,277.9484509,275.2876554,5.65E-06
106.5,29.6,2011/1/8 18:00,277.2729967,276.0712029,3.39E-05
106.5,29.6,2011/1/8 19:00,277.1576753,276.6071007,0.00014698
106.5,29.6,2011/1/8 20:00,277.2834805,276.8649,0.000254389
106.5,29.6,2011/1/8 21:00,277.1741498,276.7228059,0.000367451
106.5,29.6,2011/1/8 22:00,277.3403924,276.9704556,0.000497471
106.5,29.6,2011/1/8 23:00,277.2595176,276.960306,0.000587921
106.5,29.6,2011/1/9 0:00,276.9974234,276.6659682,0.000644452
106.5,29.6,2011/1/9 1:00,277.4197695,277.2120156,8.48E-05
106.5,29.6,2011/1/9 2:00,278.3917645,279.420564,0.000226123
106.5,29.6,2011/1/9 3:00,278.5714862,279.1181066,0.000480512
106.5,29.6,2011/1/9 4:00,278.9563903,279.9442823,0.000847963
106.5,29.6,2011/1/9 5:00,279.1915262,280.2264406,0.001221066
106.5,29.6,2011/1/9 6:00,279.5719372,280.4152228,0.001577211
106.5,29.6,2011/1/9 7:00,280.95879,282.1244119,0.00181464
106.5,29.6,2011/1/9 8:00,280.9393201,282.3903309,0.002023805
106.5,29.6,2011/1/9 9:00,280.6682398,281.1317831,0.002091642
106.5,29.6,2011/1/9 10:00,279.9328784,279.9219532,0.002131213
106.5,29.6,2011/1/9 11:00,279.2154891,278.770991,0.002159479
106.5,29.6,2011/1/9 12:00,278.6628448,278.095029,0.002193397
106.5,29.6,2011/1/9 13:00,278.1536332,277.4495157,0.002210356
106.5,29.6,2011/1/9 14:00,278.1176889,276.913618,0.002238622
106.5,29.6,2011/1/9 15:00,278.2449918,276.6497289,0.002278193
106.5,29.6,2011/1/9 16:00,277.9604323,276.1950278,0.002306459
106.5,29.6,2011/1/9 17:00,277.6234541,275.7443864,0.002323418
106.5,29.6,2011/1/9 18:00,277.1801405,275.4967367,0.002329071
106.5,29.6,2011/1/9 19:00,276.3579135,275.0542151,0.002329071
106.5,29.6,2011/1/9 20:00,276.0703588,275.127292,0.002329071
106.5,29.6,2011/1/9 21:00,275.8636788,274.7558174,0.002329071
106.5,29.6,2011/1/9 22:00,275.9265814,275.0197065,0.002329071
106.5,29.6,2011/1/9 23:00,276.0808425,275.1557109,0.002329071
106.5,29.6,2011/1/10 0:00,276.1796895,275.2937451,0.002329071
106.5,29.6,2011/1/10 1:00,276.6454683,275.8397925,2.78E-17
106.5,29.6,2011/1/10 2:00,277.5620492,277.0800711,2.78E-17
106.5,29.6,2011/1/10 3:00,277.7732222,277.2688532,2.78E-17
106.5,29.6,2011/1/10 4:00,277.9963767,278.3284693,2.78E-17
106.5,29.6,2011/1/10 5:00,277.928981,278.5964182,2.78E-17
106.5,29.6,2011/1/10 6:00,277.9918837,279.0511193,2.78E-17
106.5,29.6,2011/1/10 7:00,278.8725202,279.7514403,2.78E-17
106.5,29.6,2011/1/10 8:00,278.8575433,279.8346668,2.78E-17
106.5,29.6,2011/1/10 9:00,278.7931431,279.3799657,2.78E-17
106.5,29.6,2011/1/10 10:00,278.4277089,278.383277,5.65E-06
106.5,29.6,2011/1/10 11:00,277.8795576,277.4474858,5.65E-06
106.5,29.6,2011/1/10 12:00,277.1921219,276.6436392,5.65E-06
106.5,29.6,2011/1/10 13:00,277.093275,276.1869081,5.65E-06
106.5,29.6,2011/1/10 14:00,277.6219564,275.2998349,5.65E-06
106.5,29.6,2011/1/10 15:00,277.4871651,274.9730184,5.65E-06
106.5,29.6,2011/1/10 16:00,277.3853228,275.2896853,5.65E-06
106.5,29.6,2011/1/10 17:00,277.2041034,275.1638305,5.65E-06
106.5,29.6,2011/1/10 18:00,276.853646,274.3295351,5.65E-06
106.5,29.6,2011/1/10 19:00,276.3069924,274.7598773,4.52E-05
106.5,29.6,2011/1/10 20:00,275.3964023,274.355924,9.04E-05
106.5,29.6,2011/1/10 21:00,274.7014782,273.8423553,0.000113062
106.5,29.6,2011/1/10 22:00,274.4154211,273.5662868,0.000124368
106.5,29.6,2011/1/10 23:00,273.7085156,272.7563503,0.000124368
106.5,29.6,2011/1/11 0:00,273.471882,272.4072048,0.000124368
106.5,29.6,2011/1/11 1:00,274.6655339,274.0778256,2.78E-17
106.5,29.6,2011/1/11 2:00,277.2700014,279.1952434,2.78E-17
106.5,29.6,2011/1/11 3:00,278.7077752,281.5418261,2.78E-17
106.5,29.6,2011/1/11 4:00,279.9568413,284.1360585,2.78E-17
106.5,29.6,2011/1/11 5:00,280.7326401,285.280931,2.78E-17
106.5,29.6,2011/1/11 6:00,280.7760729,284.6191785,2.78E-17
106.5,29.6,2011/1/11 7:00,280.7011888,284.2598834,2.26E-05
106.5,29.6,2011/1/11 8:00,280.6278024,283.4316777,2.26E-05
106.5,29.6,2011/1/11 9:00,280.5978488,282.5689635,2.83E-05
106.5,29.6,2011/1/11 10:00,280.0556882,280.7115905,3.39E-05
106.5,29.6,2011/1/11 11:00,279.1091538,278.7912901,3.39E-05
106.5,29.6,2011/1/11 12:00,278.5040906,277.8636186,3.39E-05
106.5,29.6,2011/1/11 13:00,277.6593984,276.9318872,3.39E-05
106.5,29.6,2011/1/11 14:00,277.6384309,275.6165018,3.39E-05
106.5,29.6,2011/1/11 15:00,277.9110089,274.8715226,3.39E-05
106.5,29.6,2011/1/11 16:00,277.2984573,273.4485516,3.39E-05
106.5,29.6,2011/1/11 17:00,275.4922539,272.1900038,3.39E-05
106.5,29.6,2011/1/11 18:00,274.3600069,271.4023965,3.39E-05
106.5,29.6,2011/1/11 19:00,273.3475745,271.0471612,3.39E-05
106.5,29.6,2011/1/11 20:00,272.5238499,270.5011139,3.39E-05
106.5,29.6,2011/1/11 21:00,272.1449365,270.5295327,3.39E-05
106.5,29.6,2011/1/11 22:00,271.635725,269.967246,3.39E-05
106.5,29.6,2011/1/11 23:00,271.2867653,269.6688484,3.39E-05
106.5,29.6,2011/1/12 0:00,271.0336571,269.4719465,3.39E-05
106.5,29.6,2011/1/12 1:00,272.9611728,271.7819908,2.78E-17
106.5,29.6,2011/1/12 2:00,277.0962703,278.3548582,2.78E-17
106.5,29.6,2011/1/12 3:00,279.4626065,282.0797538,2.78E-17
106.5,29.6,2011/1/12 4:00,281.2418517,284.990653,2.78E-17
106.5,29.6,2011/1/12 5:00,282.5658018,287.1281544,2.78E-17
106.5,29.6,2011/1/12 6:00,283.4659082,288.1593517,2.78E-17
106.5,29.6,2011/1/12 7:00,283.1798511,287.8914028,2.78E-17
106.5,29.6,2011/1/12 8:00,283.3805403,286.6572139,2.78E-17
106.5,29.6,2011/1/12 9:00,283.447936,285.0211018,2.78E-17
106.5,29.6,2011/1/12 10:00,282.3726009,282.7475961,2.78E-17
106.5,29.6,2011/1/12 11:00,281.3916198,281.0465266,2.78E-17
106.5,29.6,2011/1/12 12:00,281.0306787,280.3685347,2.78E-17
106.5,29.6,2011/1/12 13:00,280.4870204,279.7067821,2.78E-17
106.5,29.6,2011/1/12 14:00,280.0781535,279.2439613,2.78E-17
106.5,29.6,2011/1/12 15:00,279.4566158,278.5781489,2.78E-17
106.5,29.6,2011/1/12 16:00,279.4161784,278.6126575,2.78E-17
106.5,29.6,2011/1/12 17:00,279.2050054,278.529431,2.78E-17
106.5,29.6,2011/1/12 18:00,278.9174506,278.3426787,2.78E-17
106.5,29.6,2011/1/12 19:00,278.2060521,277.973234,2.78E-17
106.5,29.6,2011/1/12 20:00,277.9709161,277.6809262,5.65E-06
106.5,29.6,2011/1/12 21:00,277.680366,277.3865884,5.65E-06
106.5,29.6,2011/1/12 22:00,277.3868205,277.0455625,5.65E-06
106.5,29.6,2011/1/12 23:00,277.2100941,276.8324213,1.13E-05
106.5,29.6,2011/1/13 0:00,277.1906243,276.8100923,1.70E-05
106.5,29.6,2011/1/13 1:00,277.5291002,277.4007978,1.13E-05
106.5,29.6,2011/1/13 2:00,278.2824338,279.0003714,1.13E-05
106.5,29.6,2011/1/13 3:00,278.6868077,280.072167,1.70E-05
106.5,29.6,2011/1/13 4:00,279.3697503,281.7224886,1.70E-05
106.5,29.6,2011/1/13 5:00,279.8804596,283.3586007,1.70E-05
106.5,29.6,2011/1/13 6:00,280.6023419,284.9541146,1.70E-05
106.5,29.6,2011/1/13 7:00,280.268359,284.0406524,1.70E-05
106.5,29.6,2011/1/13 8:00,280.2608706,282.9059295,2.26E-05
106.5,29.6,2011/1/13 9:00,280.4046479,282.4187497,2.26E-05
106.5,29.6,2011/1/13 10:00,280.2144424,280.9389411,2.26E-05
106.5,29.6,2011/1/13 11:00,279.9373714,279.8569959,2.26E-05
106.5,29.6,2011/1/13 12:00,279.4566158,279.1363758,2.26E-05
106.5,29.6,2011/1/13 13:00,279.0073115,278.5801789,2.83E-05
106.5,29.6,2011/1/13 14:00,278.8201013,278.4157557,3.39E-05
106.5,29.6,2011/1/13 15:00,278.6927984,278.1741957,5.09E-05
106.5,29.6,2011/1/13 16:00,278.6748262,278.1356273,7.35E-05
106.5,29.6,2011/1/13 17:00,278.5430303,278.0321016,0.000107409
106.5,29.6,2011/1/13 18:00,278.0787492,277.6017594,0.000163939
106.5,29.6,2011/1/13 19:00,278.0742561,277.7418236,0.000344838
106.5,29.6,2011/1/13 20:00,278.0158466,277.6545372,0.000616186
106.5,29.6,2011/1/13 21:00,278.023335,277.7154347,0.000972331
106.5,29.6,2011/1/13 22:00,278.0502932,277.7885117,0.001328475
106.5,29.6,2011/1/13 23:00,278.1281726,277.8757981,0.001645048
106.5,29.6,2011/1/14 0:00,278.1955683,277.9163964,0.001899437
106.5,29.6,2011/1/14 1:00,278.4771323,278.2716317,0.000226123
106.5,29.6,2011/1/14 2:00,278.7976361,278.9333842,0.000446594
106.5,29.6,2011/1/14 3:00,279.0567349,279.5606282,0.000616186
106.5,29.6,2011/1/14 4:00,279.2664103,279.9158635,0.000780126
106.5,29.6,2011/1/14 5:00,279.793594,281.229219,0.000977984
106.5,29.6,2011/1/14 6:00,280.1889819,281.5357363,0.001158882
106.5,29.6,2011/1/14 7:00,281.0201949,282.098023,0.001198454
106.5,29.6,2011/1/14 8:00,281.5953044,283.3261221,0.001243679
106.5,29.6,2011/1/14 9:00,281.3676569,282.3050744,0.001271944
106.5,29.6,2011/1/14 10:00,281.1834421,281.3246251,0.001277597
106.5,29.6,2011/1/14 11:00,280.5154764,280.0112695,0.001277597
106.5,29.6,2011/1/14 12:00,279.6692865,278.8542175,0.001277597
106.5,29.6,2011/1/14 13:00,279.4850717,278.6654353,0.001288903
106.5,29.6,2011/1/14 14:00,279.3652572,278.4259053,0.001328475
106.5,29.6,2011/1/14 15:00,279.0821955,278.4482343,0.001396312
106.5,29.6,2011/1/14 16:00,278.8425665,278.383277,0.001531986
106.5,29.6,2011/1/14 17:00,278.7422219,278.3102001,0.0018316
106.5,29.6,2011/1/14 18:00,278.5684909,278.1153281,0.002193397
106.5,29.6,2011/1/14 19:00,278.2989083,278.1376572,0.002600419
106.5,29.6,2011/1/14 20:00,278.4396903,278.3183197,0.002956564
106.5,29.6,2011/1/14 21:00,278.5370396,278.4380848,0.003227912
106.5,29.6,2011/1/14 22:00,278.549021,278.4644737,0.00340881
106.5,29.6,2011/1/14 23:00,278.5040906,278.2756915,0.00357275
106.5,29.6,2011/1/15 0:00,278.47863,278.3426787,0.003725383
106.5,29.6,2011/1/15 1:00,278.7347335,278.8481278,0.000107409
106.5,29.6,2011/1/15 2:00,278.9668741,279.3048588,0.000192205
106.5,29.6,2011/1/15 3:00,279.4446343,280.1005858,0.000361797
106.5,29.6,2011/1/15 4:00,279.3113407,279.9138336,0.000746207
106.5,29.6,2011/1/15 5:00,279.6318445,280.4111629,0.001141923
106.5,29.6,2011/1/15 6:00,279.6063839,280.3198167,0.001486761
106.5,29.6,2011/1/15 7:00,280.6727329,280.6730221,0.001577211
106.5,29.6,2011/1/15 8:00,280.6847143,281.9254801,0.001656354
106.5,29.6,2011/1/15 9:00,280.1081071,281.229219,0.001662007
106.5,29.6,2011/1/15 10:00,279.2619172,280.0356285,0.001662007
106.5,29.6,2011/1/15 11:00,278.1746008,278.2696017,0.001662007
106.5,29.6,2011/1/15 12:00,277.3194248,276.9623359,0.001662007
106.5,29.6,2011/1/15 13:00,276.8446599,275.8357327,0.001662007
106.5,29.6,2011/1/15 14:00,276.858139,274.7436379,0.001662007
106.5,29.6,2011/1/15 15:00,276.5601005,274.1590222,0.001662007
106.5,29.6,2011/1/15 16:00,276.3833741,274.1042145,0.00166766
106.5,29.6,2011/1/15 17:00,276.2845272,274.3538941,0.00166766
106.5,29.6,2011/1/15 18:00,276.158722,273.9540007,0.00166766
106.5,29.6,2011/1/15 19:00,276.5601005,274.0230178,0.001673313
106.5,29.6,2011/1/15 20:00,276.5615982,274.3011163,0.001673313
106.5,29.6,2011/1/15 21:00,276.4327976,274.2300692,0.001673313
106.5,29.6,2011/1/15 22:00,275.5162168,273.9134024,0.001678966
106.5,29.6,2011/1/15 23:00,275.3559649,274.4188514,0.001678966
106.5,29.6,2011/1/16 0:00,275.6060776,274.9425697,0.001678966
106.5,29.6,2011/1/16 1:00,276.6903988,275.8783609,2.78E-17
106.5,29.6,2011/1/16 2:00,278.7032822,278.939474,2.78E-17
106.5,29.6,2011/1/16 3:00,279.1840378,280.1432141,2.78E-17
106.5,29.6,2011/1/16 4:00,279.3967085,280.96533,2.78E-17
106.5,29.6,2011/1/16 5:00,279.6558074,281.5803945,2.78E-17
106.5,29.6,2011/1/16 6:00,279.8325338,281.7204586,2.78E-17
106.5,29.6,2011/1/16 7:00,280.5813743,282.8612713,2.78E-17
106.5,29.6,2011/1/16 8:00,280.5738859,282.4228095,2.78E-17
106.5,29.6,2011/1/16 9:00,280.2638659,281.229219,2.78E-17
106.5,29.6,2011/1/16 10:00,279.6213607,279.7453505,2.78E-17
106.5,29.6,2011/1/16 11:00,278.9848462,278.5375506,2.78E-17
106.5,29.6,2011/1/16 12:00,278.6224074,277.9366955,2.78E-17
106.5,29.6,2011/1/16 13:00,278.1027121,277.4718448,5.65E-06
