longitude,latitude,time,t2m,skt,tp
102.4,23.4,2011/1/4 3:00,290.5095025,292.2638415,0.000107409
102.4,23.4,2011/1/4 4:00,291.766057,293.359996,0.000175246
102.4,23.4,2011/1/4 5:00,292.6871309,294.4500608,0.00022047
102.4,23.4,2011/1/4 6:00,293.4030224,295.2092493,0.000260042
102.4,23.4,2011/1/4 7:00,294.0410346,295.2762366,0.000265695
102.4,23.4,2011/1/4 8:00,294.4753621,295.5401256,0.000265695
102.4,23.4,2011/1/4 9:00,294.1338908,294.5393771,0.000271348
102.4,23.4,2011/1/4 10:00,293.2787149,292.7713204,0.000271348
102.4,23.4,2011/1/4 11:00,291.6207819,290.248135,0.000271348
102.4,23.4,2011/1/4 12:00,291.4785022,286.9008038,0.000271348
102.4,23.4,2011/1/4 13:00,290.3312785,284.533922,0.000277001
102.4,23.4,2011/1/4 14:00,289.4057115,283.2489853,0.000282654
102.4,23.4,2011/1/4 15:00,288.492126,282.6217413,0.000282654
102.4,23.4,2011/1/4 16:00,287.7462808,282.4329591,0.000288307
102.4,23.4,2011/1/4 17:00,287.2250878,282.5141557,0.000288307
102.4,23.4,2011/1/4 18:00,286.801244,282.6339208,0.000288307
102.4,23.4,2011/1/4 19:00,285.9490635,282.1853094,0.000288307
102.4,23.4,2011/1/4 20:00,285.7977977,281.8869117,0.000288307
102.4,23.4,2011/1/4 21:00,285.7738348,281.9681084,0.00029396
102.4,23.4,2011/1/4 22:00,285.5446896,281.6940697,0.000305267
102.4,23.4,2011/1/4 23:00,285.5327081,281.6615911,0.00031092
102.4,23.4,2011/1/5 0:00,284.9351334,282.1853094,0.000322226
102.4,23.4,2011/1/5 1:00,284.8722307,283.5798615,1.13E-05
102.4,23.4,2011/1/5 2:00,287.9304956,289.0728138,2.26E-05
102.4,23.4,2011/1/5 3:00,290.3836973,291.5858496,6.78E-05
102.4,23.4,2011/1/5 4:00,291.8469317,293.4513422,0.000107409
102.4,23.4,2011/1/5 5:00,292.7305636,294.2714282,0.000130021
102.4,23.4,2011/1/5 6:00,293.6441491,295.312775,0.000152633
102.4,23.4,2011/1/5 7:00,293.9766343,295.5908735,0.000152633
102.4,23.4,2011/1/5 8:00,294.14737,295.5157666,0.000152633
102.4,23.4,2011/1/5 9:00,293.7939172,294.3343556,0.000152633
102.4,23.4,2011/1/5 10:00,292.8488804,292.4242048,0.000152633
102.4,23.4,2011/1/5 11:00,291.1804636,289.5620235,0.000152633
102.4,23.4,2011/1/5 12:00,290.4046648,286.3994146,0.000152633
102.4,23.4,2011/1/5 13:00,289.6528289,284.2456739,0.000152633
102.4,23.4,2011/1/5 14:00,288.8186205,283.0419339,0.000152633
102.4,23.4,2011/1/5 15:00,288.2270365,282.7475961,0.000152633
102.4,23.4,2011/1/5 16:00,287.6204756,282.5608438,0.000152633
102.4,23.4,2011/1/5 17:00,287.1322316,282.4167198,0.000152633
102.4,23.4,2011/1/5 18:00,286.730853,282.3314633,0.000158286
102.4,23.4,2011/1/5 19:00,286.2261345,282.0330657,0.000163939
102.4,23.4,2011/1/5 20:00,285.791807,281.5296466,0.000169593
102.4,23.4,2011/1/5 21:00,285.6944577,281.7001595,0.000192205
102.4,23.4,2011/1/5 22:00,285.4772939,281.8930015,0.00022047
102.4,23.4,2011/1/5 23:00,285.2316742,281.7346681,0.000243083
102.4,23.4,2011/1/6 0:00,285.2256835,281.5946039,0.000288307
102.4,23.4,2011/1/6 1:00,284.6655508,283.5047547,5.09E-05
102.4,23.4,2011/1/6 2:00,286.7368437,287.2540092,0.000107409
102.4,23.4,2011/1/6 3:00,288.4696608,289.4321089,0.000214817
102.4,23.4,2011/1/6 4:00,289.0777193,290.7454644,0.000367451
102.4,23.4,2011/1/6 5:00,289.5734518,291.3300802,0.000503125
102.4,23.4,2011/1/6 6:00,290.2908411,292.5906579,0.000627492
102.4,23.4,2011/1/6 7:00,291.4440555,293.0372394,0.000700983
102.4,23.4,2011/1/6 8:00,291.1729752,292.8646965,0.00075186
102.4,23.4,2011/1/6 9:00,290.8105364,292.2090337,0.000836657
102.4,23.4,2011/1/6 10:00,289.6408475,290.418648,0.000847963
102.4,23.4,2011/1/6 11:00,288.1731199,288.3562535,0.000853616
102.4,23.4,2011/1/6 12:00,287.2610321,287.1301843,0.000881881
102.4,23.4,2011/1/6 13:00,286.4388052,286.0583888,0.000881881
102.4,23.4,2011/1/6 14:00,286.068878,285.7457817,0.000898841
102.4,23.4,2011/1/6 15:00,285.7963,285.5367004,0.0009158
102.4,23.4,2011/1/6 16:00,285.275107,284.8607384,0.000938412
102.4,23.4,2011/1/6 17:00,284.8976913,284.4486655,0.000938412
102.4,23.4,2011/1/6 18:00,284.6131319,284.1543277,0.000955371
102.4,23.4,2011/1/6 19:00,284.4259218,283.8924686,0.00098929
102.4,23.4,2011/1/6 20:00,284.5696992,284.0954602,0.001034515
102.4,23.4,2011/1/6 21:00,284.5427409,284.0893704,0.001057127
102.4,23.4,2011/1/6 22:00,284.6251134,284.2619133,0.00106278
102.4,23.4,2011/1/6 23:00,284.6685461,284.412127,0.001074086
102.4,23.4,2011/1/7 0:00,284.6116342,284.3613791,0.001074086
102.4,23.4,2011/1/7 1:00,284.1353716,284.2477039,1.13E-05
102.4,23.4,2011/1/7 2:00,284.3225818,284.6354178,2.83E-05
102.4,23.4,2011/1/7 3:00,284.8797192,285.5285807,3.96E-05
102.4,23.4,2011/1/7 4:00,285.1672739,285.9914016,4.52E-05
102.4,23.4,2011/1/7 5:00,285.5821316,286.6389447,5.09E-05
102.4,23.4,2011/1/7 6:00,286.8881095,289.1377711,5.65E-05
102.4,23.4,2011/1/7 7:00,287.0453661,288.7703563,6.78E-05
102.4,23.4,2011/1/7 8:00,287.7852205,289.742686,7.35E-05
102.4,23.4,2011/1/7 9:00,287.6728945,289.2108481,7.91E-05
102.4,23.4,2011/1/7 10:00,287.3583814,288.3461039,9.04E-05
102.4,23.4,2011/1/7 11:00,286.7578113,287.2458895,9.04E-05
102.4,23.4,2011/1/7 12:00,286.2411113,286.4359531,9.61E-05
102.4,23.4,2011/1/7 13:00,285.7199183,285.8553972,0.000101756
102.4,23.4,2011/1/7 14:00,285.3769493,285.4453542,0.000113062
102.4,23.4,2011/1/7 15:00,284.9261473,284.775482,0.000113062
102.4,23.4,2011/1/7 16:00,284.7314487,284.5806101,0.000118715
102.4,23.4,2011/1/7 17:00,284.7179696,284.7003751,0.000118715
102.4,23.4,2011/1/7 18:00,284.7119789,284.7328537,0.000124368
102.4,23.4,2011/1/7 19:00,284.7494209,284.7125546,0.000124368
102.4,23.4,2011/1/7 20:00,284.7539139,284.5948195,0.000130021
102.4,23.4,2011/1/7 21:00,284.7464255,284.5176827,0.000130021
102.4,23.4,2011/1/7 22:00,284.8033374,284.558281,0.000135674
102.4,23.4,2011/1/7 23:00,284.7883606,284.5278322,0.000141327
102.4,23.4,2011/1/8 0:00,284.6715415,284.3694988,0.00014698
102.4,23.4,2011/1/8 1:00,285.697453,285.209884,2.78E-17
102.4,23.4,2011/1/8 2:00,287.280502,288.1735611,5.65E-06
102.4,23.4,2011/1/8 3:00,288.454684,289.4787969,5.65E-06
102.4,23.4,2011/1/8 4:00,290.314804,292.6718545,2.26E-05
102.4,23.4,2011/1/8 5:00,291.6147912,294.1130948,3.39E-05
102.4,23.4,2011/1/8 6:00,292.6227306,295.5259162,3.96E-05
102.4,23.4,2011/1/8 7:00,292.9612065,296.0070063,4.52E-05
102.4,23.4,2011/1/8 8:00,293.1229561,295.3533734,4.52E-05
102.4,23.4,2011/1/8 9:00,292.8623596,294.2836077,4.52E-05
102.4,23.4,2011/1/8 10:00,292.0611002,292.3815766,4.52E-05
102.4,23.4,2011/1/8 11:00,290.2279385,289.4239892,4.52E-05
102.4,23.4,2011/1/8 12:00,289.5045585,286.5333891,4.52E-05
102.4,23.4,2011/1/8 13:00,288.975877,284.5461015,4.52E-05
102.4,23.4,2011/1/8 14:00,288.351344,283.6854172,4.52E-05
102.4,23.4,2011/1/8 15:00,287.6788852,282.6258011,4.52E-05
102.4,23.4,2011/1/8 16:00,287.1831527,282.4857369,4.52E-05
102.4,23.4,2011/1/8 17:00,286.7218669,282.3903309,4.52E-05
102.4,23.4,2011/1/8 18:00,286.5017078,282.8287927,4.52E-05
102.4,23.4,2011/1/8 19:00,286.3070093,283.3098827,5.65E-05
102.4,23.4,2011/1/8 20:00,286.3025162,283.7057163,6.78E-05
102.4,23.4,2011/1/8 21:00,286.2366183,283.9127677,7.91E-05
102.4,23.4,2011/1/8 22:00,286.2545904,283.8173617,9.04E-05
102.4,23.4,2011/1/8 23:00,286.1707203,283.2449254,0.000107409
102.4,23.4,2011/1/9 0:00,285.9445704,282.6339208,0.000113062
102.4,23.4,2011/1/9 1:00,285.1343249,284.2233449,2.26E-05
102.4,23.4,2011/1/9 2:00,287.0064264,287.3656546,4.52E-05
102.4,23.4,2011/1/9 3:00,288.5505356,289.4178995,0.000118715
102.4,23.4,2011/1/9 4:00,289.3832463,291.1311484,0.000299614
