city,year,month,longitude,latitude,time,t2m,skt,tp
Wuhan2,2011,1,114.3,30.6,2011/1/2 12:00,272.9866333,272.4051749,0.002990482
Wuhan2,2011,1,114.3,30.6,2011/1/2 13:00,272.847349,272.0377601,0.002996135
Wuhan2,2011,1,114.3,30.6,2011/1/2 14:00,272.1748902,270.8888278,0.003001788
Wuhan2,2011,1,114.3,30.6,2011/1/2 15:00,271.8963215,270.4057078,0.003001788
Wuhan2,2011,1,114.3,30.6,2011/1/2 16:00,271.3901052,269.7114766,0.003001788
Wuhan2,2011,1,114.3,30.6,2011/1/2 17:00,270.8674145,268.9867967,0.003001788
Wuhan2,2011,1,114.3,30.6,2011/1/2 18:00,270.466036,268.4224801,0.003001788
Wuhan2,2011,1,114.3,30.6,2011/1/2 19:00,269.7531398,267.6470522,0.003001788
Wuhan2,2011,1,114.3,30.6,2011/1/2 20:00,269.5269899,267.2004707,0.003001788
Wuhan2,2011,1,114.3,30.6,2011/1/2 21:00,269.3757241,266.9020731,0.003001788
Wuhan2,2011,1,114.3,30.6,2011/1/2 22:00,269.2109792,266.6483336,0.003001788
Wuhan2,2011,1,114.3,30.6,2011/1/2 23:00,269.0237691,266.4798506,0.003001788
Wuhan2,2011,1,114.3,30.6,2011/1/3 0:00,269.1286067,266.686902,0.003001788
Wuhan2,2011,1,114.3,30.6,2011/1/3 1:00,271.1789322,269.9408571,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/3 2:00,272.6481574,273.7976972,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/3 3:00,273.8867397,277.4982337,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/3 4:00,275.0579263,279.5728077,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/3 5:00,275.7663295,280.1411841,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/3 6:00,276.3189738,280.2913979,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/3 7:00,276.3474298,279.952402,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/3 8:00,276.3998486,278.6694952,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/3 9:00,276.0628704,276.8608402,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/3 10:00,275.5446727,275.1536809,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/3 11:00,274.9336188,274.0351973,0.000282654
Wuhan2,2011,1,114.3,30.6,2011/1/3 12:00,274.124871,272.7624401,0.000299614
Wuhan2,2011,1,114.3,30.6,2011/1/3 13:00,273.8822466,272.52291,0.000299614
Wuhan2,2011,1,114.3,30.6,2011/1/3 14:00,273.6171571,272.259021,0.000299614
Wuhan2,2011,1,114.3,30.6,2011/1/3 15:00,273.3520675,272.0377601,0.000299614
Wuhan2,2011,1,114.3,30.6,2011/1/3 16:00,272.8024186,271.4247256,0.000299614
Wuhan2,2011,1,114.3,30.6,2011/1/3 17:00,272.3905562,270.9598748,0.000299614
Wuhan2,2011,1,114.3,30.6,2011/1/3 18:00,271.6716693,270.0261136,0.000299614
Wuhan2,2011,1,114.3,30.6,2011/1/3 19:00,270.780549,269.1877583,0.000299614
Wuhan2,2011,1,114.3,30.6,2011/1/3 20:00,270.1590114,268.1809201,0.000299614
Wuhan2,2011,1,114.3,30.6,2011/1/3 21:00,269.8295215,267.7526078,0.000299614
Wuhan2,2011,1,114.3,30.6,2011/1/3 22:00,269.5090178,267.506988,0.000299614
Wuhan2,2011,1,114.3,30.6,2011/1/3 23:00,269.2454259,267.3953426,0.000299614
Wuhan2,2011,1,114.3,30.6,2011/1/4 0:00,269.8295215,268.2580569,0.000299614
Wuhan2,2011,1,114.3,30.6,2011/1/4 1:00,271.8573818,271.8753669,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/4 2:00,273.467389,275.3871213,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/4 3:00,274.7044736,278.2472727,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/4 4:00,275.7468596,280.0457781,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/4 5:00,276.5780727,281.9579588,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/4 6:00,276.8701205,281.8178946,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/4 7:00,277.0528376,281.6372321,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/4 8:00,277.0663167,280.4192826,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/4 9:00,276.6978872,278.0118024,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/4 10:00,276.2500805,275.9433182,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/4 11:00,275.9430559,275.0643646,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/4 12:00,275.5476681,274.6360524,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/4 13:00,275.5881054,274.7619072,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/4 14:00,275.4652956,274.6137233,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/4 15:00,275.1073498,274.2260094,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/4 16:00,274.8332742,273.9479109,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/4 17:00,274.5082774,273.6677826,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/4 18:00,273.7848974,272.8294273,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/4 19:00,272.8338699,271.8286788,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/4 20:00,272.5912455,271.3841272,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/4 21:00,272.025122,270.7122251,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/4 22:00,271.429045,270.0058144,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/4 23:00,271.3316957,269.9530366,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/5 0:00,271.2942537,269.9713058,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/5 1:00,273.5153148,272.3341279,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/5 2:00,275.8966278,277.0313531,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/5 3:00,277.3958066,279.8569959,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/5 4:00,278.4067413,281.3692832,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/5 5:00,279.0851909,281.9965272,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/5 6:00,279.5300022,281.8341339,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/5 7:00,278.2914199,279.3616965,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/5 8:00,278.0997167,278.0990888,5.65e-06
Wuhan2,2011,1,114.3,30.6,2011/1/5 9:00,277.9799022,277.4048576,5.65e-06
Wuhan2,2011,1,114.3,30.6,2011/1/5 10:00,277.6234541,276.6700281,5.65e-06
Wuhan2,2011,1,114.3,30.6,2011/1/5 11:00,276.9989211,275.7829549,5.65e-06
Wuhan2,2011,1,114.3,30.6,2011/1/5 12:00,277.0348654,275.65913,5.65e-06
Wuhan2,2011,1,114.3,30.6,2011/1/5 13:00,276.8431622,275.4987666,5.65e-06
Wuhan2,2011,1,114.3,30.6,2011/1/5 14:00,276.5511144,275.3302836,5.65e-06
Wuhan2,2011,1,114.3,30.6,2011/1/5 15:00,276.0478936,274.9243005,5.65e-06
Wuhan2,2011,1,114.3,30.6,2011/1/5 16:00,275.0998614,273.9276118,5.65e-06
Wuhan2,2011,1,114.3,30.6,2011/1/5 17:00,274.3764814,273.1217352,5.65e-06
Wuhan2,2011,1,114.3,30.6,2011/1/5 18:00,273.7055203,272.3848758,5.65e-06
Wuhan2,2011,1,114.3,30.6,2011/1/5 19:00,272.9476936,271.7150035,5.65e-06
Wuhan2,2011,1,114.3,30.6,2011/1/5 20:00,272.3695887,271.1506869,5.65e-06
Wuhan2,2011,1,114.3,30.6,2011/1/5 21:00,271.9442473,270.7913918,5.65e-06
Wuhan2,2011,1,114.3,30.6,2011/1/5 22:00,271.4410264,270.3326309,5.65e-06
Wuhan2,2011,1,114.3,30.6,2011/1/5 23:00,271.0965597,270.0179939,5.65e-06
Wuhan2,2011,1,114.3,30.6,2011/1/6 0:00,270.987229,269.9570964,5.65e-06
Wuhan2,2011,1,114.3,30.6,2011/1/6 1:00,272.2677464,271.9423541,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/6 2:00,273.9241817,274.8228047,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/6 3:00,275.3889139,277.4048576,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/6 4:00,276.5256538,279.5768675,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/6 5:00,277.2550245,280.8516547,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/6 6:00,277.6369332,281.3489841,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/6 7:00,277.4931558,280.7785777,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/6 8:00,277.2115918,279.4327435,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/6 9:00,276.3833741,277.2059258,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/6 10:00,274.8377672,274.4614796,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/6 11:00,273.8537907,272.7279315,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/6 12:00,273.02108,271.5546402,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/6 13:00,272.3591049,270.7426738,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/6 14:00,271.7795023,270.089041,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/6 15:00,271.2478255,269.5308141,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/6 16:00,270.8329679,269.0964121,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/6 17:00,270.503478,268.7513264,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/6 18:00,270.2533653,268.4813476,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/6 19:00,269.8804427,268.1910697,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/6 20:00,269.7276792,268.0205567,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/6 21:00,269.5584412,267.868313,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/6 22:00,269.2978447,267.6470522,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/6 23:00,269.0881694,267.5008983,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/7 0:00,269.080681,267.6125436,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/7 1:00,271.5548502,271.270452,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/7 2:00,273.3011464,275.0846638,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/7 3:00,274.6295895,278.6106276,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/7 4:00,275.5461704,280.9511206,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/7 5:00,276.2410944,282.4288993,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/7 6:00,276.7562967,283.2408656,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/7 7:00,276.7637851,282.8044337,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/7 8:00,276.7143617,281.0810352,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/7 9:00,276.3549182,278.2310333,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/7 10:00,275.6150637,274.7050695,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/7 11:00,273.9151956,271.4572042,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/7 12:00,272.3021931,269.6708783,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/7 13:00,272.3920539,268.6112622,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/7 14:00,272.5463151,268.0814542,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/7 15:00,272.7574881,267.8398942,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/7 16:00,273.2052948,267.7018599,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/7 17:00,273.0285684,267.5699154,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/7 18:00,272.7410136,267.4176717,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/7 19:00,270.9198334,267.2918169,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/7 20:00,269.9208801,267.2552785,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/7 21:00,269.5389714,267.2207699,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/7 22:00,269.3907009,267.1842314,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/7 23:00,269.3173146,267.1476929,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/8 0:00,269.3892033,267.6490821,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/8 1:00,272.6855994,271.9707729,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/8 2:00,275.129815,277.756033,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/8 3:00,276.5720819,280.7562486,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/8 4:00,277.5785237,283.1312501,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/8 5:00,278.3228712,284.2984518,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/8 6:00,278.8186036,284.485204,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/8 7:00,278.929432,283.9026182,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/8 8:00,278.9189483,282.2786855,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/8 9:00,278.5205651,279.5139401,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/8 10:00,277.506635,275.9595575,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/8 11:00,274.7688739,272.7441709,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/8 12:00,272.9536843,271.0370116,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/8 13:00,272.5058777,270.5721609,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/8 14:00,272.809907,271.0674604,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/8 15:00,273.8088603,272.0458798,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/8 16:00,274.580166,272.9146838,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/8 17:00,274.9006698,273.3125473,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/8 18:00,275.2376481,273.6434236,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/8 19:00,275.1792385,273.560197,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/8 20:00,274.6011336,273.4505816,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/8 21:00,273.8507953,273.101436,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/8 22:00,273.1079455,272.5046408,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/8 23:00,272.4414774,271.7495121,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/9 0:00,272.4175145,271.6886146,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/9 1:00,273.265202,273.0100898,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/9 2:00,274.6445663,275.4845572,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/9 3:00,275.989484,277.756033,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/9 4:00,277.1741498,279.8366968,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/9 5:00,277.9828976,281.1317831,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/9 6:00,278.4546671,281.6169329,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/9 7:00,278.3198758,281.1439626,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/9 8:00,277.9649254,279.8204574,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/9 9:00,277.0857866,277.7783621,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/9 10:00,275.5776217,275.2206682,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/9 11:00,274.4573562,273.464791,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/9 12:00,273.6590922,272.3767561,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/9 13:00,273.02108,271.6480163,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/9 14:00,272.4429751,271.0958792,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/9 15:00,271.9053076,270.618849,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/9 16:00,271.429045,270.1885068,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/9 17:00,271.0022058,269.8312416,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/9 18:00,270.6008273,269.5023953,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/9 19:00,270.2893096,269.2283566,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/9 20:00,269.8939218,268.8426726,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/9 21:00,269.5659296,268.544275,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/9 22:00,269.3128215,268.3311338,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/9 23:00,269.0672018,268.1200226,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/10 0:00,269.1585604,268.2722663,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/10 1:00,271.193909,271.5952385,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/10 2:00,272.9446983,275.1171425,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/10 3:00,274.3495232,278.3223796,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/10 4:00,275.3379927,280.6446033,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/10 5:00,276.1886756,282.3274035,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/10 6:00,276.9704651,283.2936434,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/10 7:00,277.4272579,282.6663994,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/10 8:00,277.4257602,280.8394752,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/10 9:00,277.2460385,278.6694952,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/10 10:00,276.4283046,275.8986601,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/10 11:00,275.2855739,274.3254753,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/10 12:00,274.0814382,272.9735513,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/10 13:00,273.1259177,271.8652173,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/10 14:00,272.71106,271.4267555,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/10 15:00,272.2872162,271.1364775,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/10 16:00,271.6432134,270.6513276,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/10 17:00,271.7959768,270.5985498,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/10 18:00,272.570278,269.7480151,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/10 19:00,271.1250157,268.9137197,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/10 20:00,269.7261815,268.3351937,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/10 21:00,269.258905,268.1037833,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/10 22:00,269.2289514,267.9616892,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/10 23:00,269.3367844,267.9698088,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/11 0:00,269.8280238,268.5605143,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/11 1:00,272.678111,272.3909655,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/11 2:00,275.0189866,276.0387242,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/11 3:00,277.0378608,279.4002649,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/11 4:00,278.4366949,281.6372321,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/11 5:00,279.4431367,282.8978098,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/11 6:00,280.0511952,283.6285795,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/11 7:00,280.1740051,283.401229,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/11 8:00,280.0961256,282.1142623,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/11 9:00,279.309843,279.6235556,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/11 10:00,277.2894712,276.1036816,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/11 11:00,275.5641425,272.5635083,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/11 12:00,273.7714182,270.4463061,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/11 13:00,272.2063415,269.1836985,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/11 14:00,271.1354995,268.4163903,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/11 15:00,270.4645383,268.0428858,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/11 16:00,269.9598198,267.797266,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/11 17:00,269.6168508,267.6186334,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/11 18:00,269.2768772,267.4724794,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/11 19:00,269.5075201,267.3648939,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/11 20:00,269.6947302,267.2288895,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/11 21:00,269.916387,267.1111544,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/11 22:00,270.0991041,267.0096586,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/11 23:00,270.1095879,266.9142526,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/12 0:00,269.6872418,267.4156418,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/12 1:00,272.5508081,272.0580593,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/12 2:00,275.7588411,278.456354,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/12 3:00,277.8511016,281.9376596,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/12 4:00,278.8680271,283.1211006,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/12 5:00,279.5030439,283.9493062,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/12 6:00,279.9523482,284.1989859,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/12 7:00,280.1455491,283.7483446,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/12 8:00,280.0407114,282.16907,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/12 9:00,279.0237859,279.589047,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/12 10:00,277.1441961,276.2051773,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/12 11:00,275.4757794,273.8281459,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/12 12:00,274.1458385,272.1270764,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/12 13:00,273.4404307,271.1669263,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/12 14:00,273.0630151,270.7406439,2.78e-17
Wuhan2,2011,1,114.3,30.6,2011/1/12 15:00,272.612213,270.4645754,2.78e-17
