city,year,month,day,longitude,latitude,time,t2m,skt,tp
Sanya,2011,1,1,109.1,18.4,2011/1/1 0:00,290.3058179,288.9997368,2.78e-17
Sanya,2011,1,1,109.1,18.4,2011/1/1 1:00,291.9008483,291.624418,2.78e-17
Sanya,2011,1,1,109.1,18.4,2011/1/1 2:00,293.4135062,295.0427962,2.78e-17
Sanya,2011,1,1,109.1,18.4,2011/1/1 3:00,294.6760514,297.6370287,2.78e-17
Sanya,2011,1,1,109.1,18.4,2011/1/1 4:00,295.7528841,299.3563674,2.78e-17
Sanya,2011,1,1,109.1,18.4,2011/1/1 5:00,296.3100215,300.1460046,2.78e-17
Sanya,2011,1,1,109.1,18.4,2011/1/1 6:00,296.6140508,300.450492,2.78e-17
Sanya,2011,1,1,109.1,18.4,2011/1/1 7:00,296.9255684,300.3489962,2.78e-17
Sanya,2011,1,1,109.1,18.4,2011/1/1 8:00,296.8791403,299.7461112,2.78e-17
Sanya,2011,1,1,109.1,18.4,2011/1/1 9:00,296.3998824,298.2257043,2.78e-17
Sanya,2011,1,1,109.1,18.4,2011/1/1 10:00,295.5806508,296.2445064,2.78e-17
Sanya,2011,1,1,109.1,18.4,2011/1/1 11:00,294.6176418,294.3688642,2.78e-17
Sanya,2011,1,1,109.1,18.4,2011/1/1 12:00,293.9556668,293.3051883,2.78e-17
Sanya,2011,1,1,109.1,18.4,2011/1/1 13:00,293.5842419,292.854547,2.78e-17
Sanya,2011,1,1,109.1,18.4,2011/1/1 14:00,293.1034862,292.1927944,2.78e-17
Sanya,2011,1,1,109.1,18.4,2011/1/1 15:00,292.6272236,291.5635205,2.78e-17
Sanya,2011,1,1,109.1,18.4,2011/1/1 16:00,292.1314912,290.9281568,2.78e-17
Sanya,2011,1,1,109.1,18.4,2011/1/1 17:00,291.8124851,290.5790113,2.78e-17
Sanya,2011,1,1,109.1,18.4,2011/1/1 18:00,291.5189396,290.2765539,2.78e-17
Sanya,2011,1,1,109.1,18.4,2011/1/1 19:00,291.6791915,290.3536907,2.78e-17
Sanya,2011,1,1,109.1,18.4,2011/1/1 20:00,291.5803445,290.3739898,2.78e-17
Sanya,2011,1,1,109.1,18.4,2011/1/1 21:00,291.4695161,290.3009129,2.78e-17
Sanya,2011,1,1,109.1,18.4,2011/1/1 22:00,291.4200926,290.2582846,2.78e-17
Sanya,2011,1,1,109.1,18.4,2011/1/1 23:00,291.4785022,290.3496308,2.78e-17
Sanya,2011,1,2,109.1,18.4,2011/1/2 0:00,291.8020013,290.8327508,2.78e-17
Sanya,2011,1,2,109.1,18.4,2011/1/2 1:00,293.2457659,293.1874532,2.78e-17
Sanya,2011,1,2,109.1,18.4,2011/1/2 2:00,294.7674099,296.0780533,2.78e-17
Sanya,2011,1,2,109.1,18.4,2011/1/2 3:00,296.3145145,298.8306192,2.78e-17
Sanya,2011,1,2,109.1,18.4,2011/1/2 4:00,297.4287893,300.4870305,1.13e-05
Sanya,2011,1,2,109.1,18.4,2011/1/2 5:00,297.7433023,300.8422658,2.83e-05
Sanya,2011,1,2,109.1,18.4,2011/1/2 6:00,297.984429,301.5710055,6.78e-05
Sanya,2011,1,2,109.1,18.4,2011/1/2 7:00,297.7657676,301.0838257,0.000118715
Sanya,2011,1,2,109.1,18.4,2011/1/2 8:00,297.1547137,299.6019872,0.000124368
Sanya,2011,1,2,109.1,18.4,2011/1/2 9:00,296.7323676,298.5809395,0.000130021
Sanya,2011,1,2,109.1,18.4,2011/1/2 10:00,295.8996569,296.7824341,0.000130021
Sanya,2011,1,2,109.1,18.4,2011/1/2 11:00,295.1238581,295.1361724,0.000141327
Sanya,2011,1,2,109.1,18.4,2011/1/2 12:00,294.6326186,294.1679025,0.00014698
Sanya,2011,1,2,109.1,18.4,2011/1/2 13:00,294.2072772,293.4736713,0.00014698
Sanya,2011,1,2,109.1,18.4,2011/1/2 14:00,293.8283639,292.9722821,0.00014698
Sanya,2011,1,2,109.1,18.4,2011/1/2 15:00,293.4823995,292.5662989,0.00014698
Sanya,2011,1,2,109.1,18.4,2011/1/2 16:00,293.2083239,292.2374526,0.00014698
Sanya,2011,1,2,109.1,18.4,2011/1/2 17:00,293.0121277,292.0466405,0.00014698
Sanya,2011,1,2,109.1,18.4,2011/1/2 18:00,292.7095961,291.7259138,0.00014698
Sanya,2011,1,2,109.1,18.4,2011/1/2 19:00,292.8563688,291.8558284,0.00014698
Sanya,2011,1,2,109.1,18.4,2011/1/2 20:00,292.7575219,291.8274096,0.000152633
Sanya,2011,1,2,109.1,18.4,2011/1/2 21:00,292.7170845,291.8253796,0.000152633
Sanya,2011,1,2,109.1,18.4,2011/1/2 22:00,292.5178929,291.5127726,0.000152633
Sanya,2011,1,2,109.1,18.4,2011/1/2 23:00,292.5748048,291.6812556,0.000152633
Sanya,2011,1,3,109.1,18.4,2011/1/3 0:00,292.7964616,292.0547601,0.000152633
Sanya,2011,1,3,109.1,18.4,2011/1/3 1:00,294.1174163,294.3708941,2.78e-17
Sanya,2011,1,3,109.1,18.4,2011/1/3 2:00,295.6420557,297.4726055,2.78e-17
Sanya,2011,1,3,109.1,18.4,2011/1/3 3:00,297.0693458,300.1277354,2.78e-17
Sanya,2011,1,3,109.1,18.4,2011/1/3 4:00,297.914038,301.1467531,1.7e-05
Sanya,2011,1,3,109.1,18.4,2011/1/3 5:00,297.9964105,300.9924795,3.39e-05
Sanya,2011,1,3,109.1,18.4,2011/1/3 6:00,298.0623084,302.1048734,7.35e-05
Sanya,2011,1,3,109.1,18.4,2011/1/3 7:00,298.4007844,302.3301941,0.000163939
Sanya,2011,1,3,109.1,18.4,2011/1/3 8:00,298.1821229,301.512138,0.000214817
Sanya,2011,1,3,109.1,18.4,2011/1/3 9:00,297.571069,300.040449,0.00023743
Sanya,2011,1,3,109.1,18.4,2011/1/3 10:00,296.5301806,297.7547638,0.000277001
Sanya,2011,1,3,109.1,18.4,2011/1/3 11:00,295.4383711,295.6152325,0.000299614
Sanya,2011,1,3,109.1,18.4,2011/1/3 12:00,294.7778937,294.4236719,0.000316573
Sanya,2011,1,3,109.1,18.4,2011/1/3 13:00,294.2147656,293.6665133,0.000316573
Sanya,2011,1,3,109.1,18.4,2011/1/3 14:00,293.6935726,293.1549745,0.000316573
Sanya,2011,1,3,109.1,18.4,2011/1/3 15:00,293.1244538,292.5297604,0.000322226
Sanya,2011,1,3,109.1,18.4,2011/1/3 16:00,292.5987677,291.8842472,0.000322226
Sanya,2011,1,3,109.1,18.4,2011/1/3 17:00,292.2617894,291.5472812,0.000322226
Sanya,2011,1,3,109.1,18.4,2011/1/3 18:00,291.9667462,291.263093,0.000322226
Sanya,2011,1,3,109.1,18.4,2011/1/3 19:00,291.662717,291.0316826,0.000322226
Sanya,2011,1,3,109.1,18.4,2011/1/3 20:00,291.493479,290.8469602,0.000322226
Sanya,2011,1,3,109.1,18.4,2011/1/3 21:00,291.4066135,290.7535841,0.000322226
Sanya,2011,1,3,109.1,18.4,2011/1/3 22:00,291.3182503,290.5932207,0.000327879
Sanya,2011,1,3,109.1,18.4,2011/1/3 23:00,291.3002781,290.5201438,0.000327879
Sanya,2011,1,4,109.1,18.4,2011/1/4 0:00,291.5998144,290.9890543,0.000327879
Sanya,2011,1,4,109.1,18.4,2011/1/4 1:00,292.7125914,292.9540128,2.78e-17
Sanya,2011,1,4,109.1,18.4,2011/1/4 2:00,294.2971381,295.8872412,2.78e-17
Sanya,2011,1,4,109.1,18.4,2011/1/4 3:00,296.0089876,299.2995297,2.78e-17
Sanya,2011,1,4,109.1,18.4,2011/1/4 4:00,297.2790212,301.5994244,2.78e-17
Sanya,2011,1,4,109.1,18.4,2011/1/4 5:00,298.2525139,302.4316898,2.78e-17
Sanya,2011,1,4,109.1,18.4,2011/1/4 6:00,298.8740516,303.4831862,2.78e-17
Sanya,2011,1,4,109.1,18.4,2011/1/4 7:00,298.5520502,303.2497459,2.78e-17
Sanya,2011,1,4,109.1,18.4,2011/1/4 8:00,298.360347,302.1028435,2.78e-17
Sanya,2011,1,4,109.1,18.4,2011/1/4 9:00,297.604018,300.2190816,2.78e-17
Sanya,2011,1,4,109.1,18.4,2011/1/4 10:00,296.5945809,297.9130972,2.78e-17
Sanya,2011,1,4,109.1,18.4,2011/1/4 11:00,295.528232,295.6619206,5.65e-06
Sanya,2011,1,4,109.1,18.4,2011/1/4 12:00,294.7090004,294.2856376,1.7e-05
Sanya,2011,1,4,109.1,18.4,2011/1/4 13:00,294.1099279,293.5102098,2.83e-05
Sanya,2011,1,4,109.1,18.4,2011/1/4 14:00,293.5363161,292.7388418,4.52e-05
Sanya,2011,1,4,109.1,18.4,2011/1/4 15:00,293.0645465,292.1562559,6.22e-05
Sanya,2011,1,4,109.1,18.4,2011/1/4 16:00,292.6182375,291.6568966,6.22e-05
Sanya,2011,1,4,109.1,18.4,2011/1/4 17:00,292.2198543,291.309781,6.78e-05
Sanya,2011,1,4,109.1,18.4,2011/1/4 18:00,291.840941,290.997174,6.78e-05
Sanya,2011,1,4,109.1,18.4,2011/1/4 19:00,291.2733199,290.5546523,6.78e-05
Sanya,2011,1,4,109.1,18.4,2011/1/4 20:00,291.1565008,290.5039044,6.78e-05
Sanya,2011,1,4,109.1,18.4,2011/1/4 21:00,291.0891051,290.4369172,7.35e-05
Sanya,2011,1,4,109.1,18.4,2011/1/4 22:00,291.2059242,290.5891609,7.35e-05
Sanya,2011,1,4,109.1,18.4,2011/1/4 23:00,291.1475147,290.3841394,7.35e-05
Sanya,2011,1,5,109.1,18.4,2011/1/5 0:00,291.2778129,290.5039044,7.35e-05
Sanya,2011,1,5,109.1,18.4,2011/1/5 1:00,292.7140891,293.0331796,2.78e-17
Sanya,2011,1,5,109.1,18.4,2011/1/5 2:00,294.7943682,296.6626691,2.78e-17
Sanya,2011,1,5,109.1,18.4,2011/1/5 3:00,296.5226922,299.9815814,2.78e-17
Sanya,2011,1,5,109.1,18.4,2011/1/5 4:00,298.1641507,302.6143823,2.78e-17
Sanya,2011,1,5,109.1,18.4,2011/1/5 5:00,298.6239388,303.2172673,2.78e-17
Sanya,2011,1,5,109.1,18.4,2011/1/5 6:00,298.8021629,303.0832928,5.65e-06
Sanya,2011,1,5,109.1,18.4,2011/1/5 7:00,298.7063113,302.6285917,1.13e-05
Sanya,2011,1,5,109.1,18.4,2011/1/5 8:00,298.3468678,301.5994244,1.13e-05
Sanya,2011,1,5,109.1,18.4,2011/1/5 9:00,297.7717583,300.2353209,1.7e-05
Sanya,2011,1,5,109.1,18.4,2011/1/5 10:00,296.9914664,298.2642727,1.7e-05
Sanya,2011,1,5,109.1,18.4,2011/1/5 11:00,296.1437789,296.110532,2.26e-05
Sanya,2011,1,5,109.1,18.4,2011/1/5 12:00,295.3440172,294.758608,2.83e-05
Sanya,2011,1,5,109.1,18.4,2011/1/5 13:00,294.6985166,293.7192911,6.22e-05
Sanya,2011,1,5,109.1,18.4,2011/1/5 14:00,294.0425323,292.732752,8.48e-05
Sanya,2011,1,5,109.1,18.4,2011/1/5 15:00,293.5632743,292.105508,0.000101756
Sanya,2011,1,5,109.1,18.4,2011/1/5 16:00,293.3730688,291.9979225,0.000113062
Sanya,2011,1,5,109.1,18.4,2011/1/5 17:00,293.2981848,292.0446106,0.000124368
Sanya,2011,1,5,109.1,18.4,2011/1/5 18:00,293.2143146,291.9918327,0.000141327
Sanya,2011,1,5,109.1,18.4,2011/1/5 19:00,292.6706564,291.4112768,0.000141327
Sanya,2011,1,5,109.1,18.4,2011/1/5 20:00,292.2797616,291.2326442,0.00014698
Sanya,2011,1,5,109.1,18.4,2011/1/5 21:00,292.1000399,291.165657,0.00014698
Sanya,2011,1,5,109.1,18.4,2011/1/5 22:00,292.0910538,291.3219605,0.000152633
Sanya,2011,1,5,109.1,18.4,2011/1/5 23:00,292.0566071,291.3808281,0.000152633
Sanya,2011,1,6,109.1,18.4,2011/1/6 0:00,292.2528033,291.744183,0.000152633
Sanya,2011,1,6,109.1,18.4,2011/1/6 1:00,293.1873564,293.3924747,2.78e-17
Sanya,2011,1,6,109.1,18.4,2011/1/6 2:00,294.4543946,295.9055105,5.65e-06
Sanya,2011,1,6,109.1,18.4,2011/1/6 3:00,295.6780001,298.8062602,5.65e-06
Sanya,2011,1,6,109.1,18.4,2011/1/6 4:00,296.6754557,301.2888472,5.65e-06
Sanya,2011,1,6,109.1,18.4,2011/1/6 5:00,297.2969934,302.862032,5.65e-06
Sanya,2011,1,6,109.1,18.4,2011/1/6 6:00,297.9290148,304.1611781,5.65e-06
Sanya,2011,1,6,109.1,18.4,2011/1/6 7:00,297.6354693,303.8911993,5.65e-06
Sanya,2011,1,6,109.1,18.4,2011/1/6 8:00,297.293998,302.9411987,1.7e-05
Sanya,2011,1,6,109.1,18.4,2011/1/6 9:00,296.5855948,300.7488896,6.22e-05
Sanya,2011,1,6,109.1,18.4,2011/1/6 10:00,295.4503525,297.628909,6.22e-05
Sanya,2011,1,6,109.1,18.4,2011/1/6 11:00,294.2072772,295.0326467,6.78e-05
Sanya,2011,1,6,109.1,18.4,2011/1/6 12:00,292.9716903,293.240231,6.78e-05
Sanya,2011,1,6,109.1,18.4,2011/1/6 13:00,291.9562625,292.1562559,7.35e-05
Sanya,2011,1,6,109.1,18.4,2011/1/6 14:00,291.3092642,291.5249521,7.35e-05
Sanya,2011,1,6,109.1,18.4,2011/1/6 15:00,290.9543138,291.1676869,7.91e-05
Sanya,2011,1,6,109.1,18.4,2011/1/6 16:00,290.7551222,290.9768748,7.91e-05
Sanya,2011,1,6,109.1,18.4,2011/1/6 17:00,290.5334654,290.6967464,7.91e-05
Sanya,2011,1,6,109.1,18.4,2011/1/6 18:00,290.3762089,290.5546523,7.91e-05
Sanya,2011,1,6,109.1,18.4,2011/1/6 19:00,289.9748303,290.1791179,7.91e-05
Sanya,2011,1,6,109.1,18.4,2011/1/6 20:00,289.6872756,289.7589253,7.91e-05
Sanya,2011,1,6,109.1,18.4,2011/1/6 21:00,289.4206883,289.4118097,7.91e-05
Sanya,2011,1,6,109.1,18.4,2011/1/6 22:00,289.2514504,289.2088181,7.91e-05
Sanya,2011,1,6,109.1,18.4,2011/1/6 23:00,289.1181567,289.0606343,7.91e-05
Sanya,2011,1,7,109.1,18.4,2011/1/7 0:00,289.0852078,289.0748437,7.91e-05
Sanya,2011,1,7,109.1,18.4,2011/1/7 1:00,289.5689588,290.2826436,2.78e-17
Sanya,2011,1,7,109.1,18.4,2011/1/7 2:00,290.6068518,292.6292263,2.78e-17
Sanya,2011,1,7,109.1,18.4,2011/1/7 3:00,291.5429025,294.5515566,2.78e-17
Sanya,2011,1,7,109.1,18.4,2011/1/7 4:00,292.489437,296.4068997,2.78e-17
Sanya,2011,1,7,109.1,18.4,2011/1/7 5:00,292.9537181,297.0361736,2.78e-17
Sanya,2011,1,7,109.1,18.4,2011/1/7 6:00,293.2442682,297.3122421,2.78e-17
Sanya,2011,1,7,109.1,18.4,2011/1/7 7:00,293.6097024,297.6816868,2.78e-17
Sanya,2011,1,7,109.1,18.4,2011/1/7 8:00,293.4794042,296.9955753,2.78e-17
Sanya,2011,1,7,109.1,18.4,2011/1/7 9:00,293.0076346,295.5157666,2.78e-17
Sanya,2011,1,7,109.1,18.4,2011/1/7 10:00,292.2947384,293.770039,2.78e-17
Sanya,2011,1,7,109.1,18.4,2011/1/7 11:00,291.4365671,291.9106361,2.78e-17
Sanya,2011,1,7,109.1,18.4,2011/1/7 12:00,290.699708,290.658178,2.78e-17
Sanya,2011,1,7,109.1,18.4,2011/1/7 13:00,290.046719,289.7893741,2.78e-17
Sanya,2011,1,7,109.1,18.4,2011/1/7 14:00,289.4386605,288.995677,2.78e-17
Sanya,2011,1,7,109.1,18.4,2011/1/7 15:00,288.9698863,288.4130911,2.78e-17
Sanya,2011,1,7,109.1,18.4,2011/1/7 16:00,288.7422388,288.246638,2.78e-17
Sanya,2011,1,7,109.1,18.4,2011/1/7 17:00,288.6164336,288.2506979,2.78e-17
Sanya,2011,1,7,109.1,18.4,2011/1/7 18:00,288.5490379,288.246638,2.78e-17
Sanya,2011,1,7,109.1,18.4,2011/1/7 19:00,288.5220796,288.1492021,2.78e-17
Sanya,2011,1,7,109.1,18.4,2011/1/7 20:00,288.3528417,287.9482404,2.78e-17
Sanya,2011,1,7,109.1,18.4,2011/1/7 21:00,288.3124043,287.9786891,2.78e-17
Sanya,2011,1,7,109.1,18.4,2011/1/7 22:00,288.2764599,287.9543302,2.78e-17
Sanya,2011,1,7,109.1,18.4,2011/1/7 23:00,288.182106,287.7269796,2.78e-17
Sanya,2011,1,8,109.1,18.4,2011/1/8 0:00,288.2405156,287.8041164,2.78e-17
Sanya,2011,1,8,109.1,18.4,2011/1/8 1:00,289.215506,289.838092,2.78e-17
Sanya,2011,1,8,109.1,18.4,2011/1/8 2:00,290.8809274,293.0169402,2.78e-17
Sanya,2011,1,8,109.1,18.4,2011/1/8 3:00,292.5748048,296.4109595,2.78e-17
Sanya,2011,1,8,109.1,18.4,2011/1/8 4:00,293.7639636,299.0295509,2.78e-17
Sanya,2011,1,8,109.1,18.4,2011/1/8 5:00,294.7000143,301.053377,2.78e-17
Sanya,2011,1,8,109.1,18.4,2011/1/8 6:00,295.1807699,301.8754929,2.78e-17
Sanya,2011,1,8,109.1,18.4,2011/1/8 7:00,295.6974699,302.4256001,2.78e-17
Sanya,2011,1,8,109.1,18.4,2011/1/8 8:00,295.4653294,300.450492,2.78e-17
Sanya,2011,1,8,109.1,18.4,2011/1/8 9:00,295.0669462,298.4286958,5.65e-06
Sanya,2011,1,8,109.1,18.4,2011/1/8 10:00,294.5442555,296.2201474,5.65e-06
Sanya,2011,1,8,109.1,18.4,2011/1/8 11:00,294.0035926,293.9831802,5.65e-06
Sanya,2011,1,8,109.1,18.4,2011/1/8 12:00,293.6770981,292.1136277,5.65e-06
Sanya,2011,1,8,109.1,18.4,2011/1/8 13:00,293.2532543,290.5952507,5.65e-06
Sanya,2011,1,8,109.1,18.4,2011/1/8 14:00,292.1240028,289.9233485,5.65e-06
Sanya,2011,1,8,109.1,18.4,2011/1/8 15:00,291.0411793,289.6716389,1.13e-05
Sanya,2011,1,8,109.1,18.4,2011/1/8 16:00,290.7401454,289.2636259,1.7e-05
Sanya,2011,1,8,109.1,18.4,2011/1/8 17:00,290.972286,289.2514464,1.7e-05
Sanya,2011,1,8,109.1,18.4,2011/1/8 18:00,290.7925642,289.115442,1.7e-05
Sanya,2011,1,8,109.1,18.4,2011/1/8 19:00,290.4211393,288.8068948,1.7e-05
Sanya,2011,1,8,109.1,18.4,2011/1/8 20:00,290.0407283,288.3806125,1.7e-05
Sanya,2011,1,8,109.1,18.4,2011/1/8 21:00,289.9194161,288.3948219,1.7e-05
Sanya,2011,1,8,109.1,18.4,2011/1/8 22:00,289.7756388,288.2608474,1.7e-05
Sanya,2011,1,8,109.1,18.4,2011/1/8 23:00,289.6168846,288.1410824,1.7e-05
Sanya,2011,1,9,109.1,18.4,2011/1/9 0:00,289.8819741,288.778476,1.7e-05
Sanya,2011,1,9,109.1,18.4,2011/1/9 1:00,291.1729752,291.2712126,2.78e-17
Sanya,2011,1,9,109.1,18.4,2011/1/9 2:00,292.6242283,294.9169415,2.78e-17
Sanya,2011,1,9,109.1,18.4,2011/1/9 3:00,293.5662697,297.0564727,2.78e-17
Sanya,2011,1,9,109.1,18.4,2011/1/9 4:00,294.461883,298.9524141,2.78e-17
Sanya,2011,1,9,109.1,18.4,2011/1/9 5:00,295.2077282,300.4423723,2.78e-17
Sanya,2011,1,9,109.1,18.4,2011/1/9 6:00,295.6794978,301.4045524,2.78e-17
Sanya,2011,1,9,109.1,18.4,2011/1/9 7:00,295.4263896,300.401774,5.65e-06
Sanya,2011,1,9,109.1,18.4,2011/1/9 8:00,294.9680992,299.3299785,5.65e-06
Sanya,2011,1,9,109.1,18.4,2011/1/9 9:00,294.156356,297.2411951,5.65e-06
Sanya,2011,1,9,109.1,18.4,2011/1/9 10:00,293.1169653,294.8722833,5.65e-06
Sanya,2011,1,9,109.1,18.4,2011/1/9 11:00,292.1449703,292.9113846,5.65e-06
Sanya,2011,1,9,109.1,18.4,2011/1/9 12:00,291.3077665,291.6102086,5.65e-06
Sanya,2011,1,9,109.1,18.4,2011/1/9 13:00,290.6173355,290.6196096,5.65e-06
Sanya,2011,1,9,109.1,18.4,2011/1/9 14:00,289.9868118,289.7629852,5.65e-06
Sanya,2011,1,9,109.1,18.4,2011/1/9 15:00,289.417693,289.0971728,5.65e-06
Sanya,2011,1,9,109.1,18.4,2011/1/9 16:00,288.9638956,288.6769802,5.65e-06
Sanya,2011,1,9,109.1,18.4,2011/1/9 17:00,288.6044521,288.3806125,5.65e-06
Sanya,2011,1,9,109.1,18.4,2011/1/9 18:00,288.2075666,287.9299712,5.65e-06
Sanya,2011,1,9,109.1,18.4,2011/1/9 19:00,288.4322188,288.1796508,5.65e-06
Sanya,2011,1,9,109.1,18.4,2011/1/9 20:00,288.3303765,288.2669372,5.65e-06
Sanya,2011,1,9,109.1,18.4,2011/1/9 21:00,288.2225434,288.1979201,5.65e-06
Sanya,2011,1,9,109.1,18.4,2011/1/9 22:00,288.177613,288.1898004,5.65e-06
Sanya,2011,1,9,109.1,18.4,2011/1/9 23:00,288.0862544,288.0233473,5.65e-06
Sanya,2011,1,10,109.1,18.4,2011/1/10 0:00,288.0727753,287.9685396,5.65e-06
Sanya,2011,1,10,109.1,18.4,2011/1/10 1:00,288.6913176,289.5579637,2.78e-17
Sanya,2011,1,10,109.1,18.4,2011/1/10 2:00,290.0601982,292.6677947,2.78e-17
Sanya,2011,1,10,109.1,18.4,2011/1/10 3:00,291.2882967,295.2640571,2.78e-17
Sanya,2011,1,10,109.1,18.4,2011/1/10 4:00,292.6107491,298.5829694,2.78e-17
Sanya,2011,1,10,109.1,18.4,2011/1/10 5:00,293.3401198,300.0993166,2.78e-17
Sanya,2011,1,10,109.1,18.4,2011/1/10 6:00,294.0889604,301.8369245,2.78e-17
Sanya,2011,1,10,109.1,18.4,2011/1/10 7:00,294.2746729,301.5527363,2.78e-17
Sanya,2011,1,10,109.1,18.4,2011/1/10 8:00,294.4199479,300.5134194,2.78e-17
Sanya,2011,1,10,109.1,18.4,2011/1/10 9:00,294.1728305,298.2500632,2.78e-17
Sanya,2011,1,10,109.1,18.4,2011/1/10 10:00,293.7325123,295.8425831,2.78e-17
Sanya,2011,1,10,109.1,18.4,2011/1/10 11:00,293.2023332,293.8228168,2.78e-17
Sanya,2011,1,10,109.1,18.4,2011/1/10 12:00,292.9162761,292.876876,2.78e-17
Sanya,2011,1,10,109.1,18.4,2011/1/10 13:00,292.3831016,291.961384,2.78e-17
Sanya,2011,1,10,109.1,18.4,2011/1/10 14:00,291.704652,290.6013404,5.65e-06
Sanya,2011,1,10,109.1,18.4,2011/1/10 15:00,291.2268918,289.2433267,1.13e-05
Sanya,2011,1,10,109.1,18.4,2011/1/10 16:00,290.2339292,288.7723862,1.7e-05
Sanya,2011,1,10,109.1,18.4,2011/1/10 17:00,290.11711,288.5247365,1.7e-05
Sanya,2011,1,10,109.1,18.4,2011/1/10 18:00,289.6693034,288.1004841,1.7e-05
Sanya,2011,1,10,109.1,18.4,2011/1/10 19:00,288.9264536,288.0375567,1.7e-05
Sanya,2011,1,10,109.1,18.4,2011/1/10 20:00,288.4816423,287.8914028,1.7e-05
Sanya,2011,1,10,109.1,18.4,2011/1/10 21:00,288.2719669,287.8183258,1.7e-05
Sanya,2011,1,10,109.1,18.4,2011/1/10 22:00,288.1251942,287.6640522,1.7e-05
Sanya,2011,1,10,109.1,18.4,2011/1/10 23:00,288.1236965,287.7269796,1.7e-05
Sanya,2011,1,11,109.1,18.4,2011/1/11 0:00,288.2330272,287.9421507,1.7e-05
Sanya,2011,1,11,109.1,18.4,2011/1/11 1:00,288.9024907,289.3610618,2.78e-17
Sanya,2011,1,11,109.1,18.4,2011/1/11 2:00,290.0392306,291.6426872,2.78e-17
Sanya,2011,1,11,109.1,18.4,2011/1/11 3:00,291.3646784,294.4683301,2.78e-17
Sanya,2011,1,11,109.1,18.4,2011/1/11 4:00,292.2318358,296.1836089,2.78e-17
Sanya,2011,1,11,109.1,18.4,2011/1/11 5:00,292.9612065,297.8420502,2.78e-17
Sanya,2011,1,11,109.1,18.4,2011/1/11 6:00,293.2292914,298.0754905,5.65e-06
Sanya,2011,1,11,109.1,18.4,2011/1/11 7:00,292.7155868,296.7743144,1.13e-05
Sanya,2011,1,11,109.1,18.4,2011/1/11 8:00,292.4355204,295.7268779,1.13e-05
Sanya,2011,1,11,109.1,18.4,2011/1/11 9:00,291.9248112,294.2389496,1.7e-05
Sanya,2011,1,11,109.1,18.4,2011/1/11 10:00,291.2343802,292.6880939,1.7e-05
Sanya,2011,1,11,109.1,18.4,2011/1/11 11:00,290.5244793,291.3889477,1.7e-05
Sanya,2011,1,11,109.1,18.4,2011/1/11 12:00,289.8909602,290.5343532,1.7e-05
Sanya,2011,1,11,109.1,18.4,2011/1/11 13:00,289.4117022,289.9659767,1.7e-05
Sanya,2011,1,11,109.1,18.4,2011/1/11 14:00,289.0702309,289.5295448,1.7e-05
Sanya,2011,1,11,109.1,18.4,2011/1/11 15:00,288.8335973,289.2676857,1.7e-05
Sanya,2011,1,11,109.1,18.4,2011/1/11 16:00,288.6643594,289.0748437,1.7e-05
Sanya,2011,1,11,109.1,18.4,2011/1/11 17:00,288.4352141,288.8556128,2.83e-05
Sanya,2011,1,11,109.1,18.4,2011/1/11 18:00,288.1851014,288.6140528,4.52e-05
Sanya,2011,1,11,109.1,18.4,2011/1/11 19:00,287.5500846,288.1654414,5.65e-05
Sanya,2011,1,11,109.1,18.4,2011/1/11 20:00,287.1921388,287.7493087,0.000124368
Sanya,2011,1,11,109.1,18.4,2011/1/11 21:00,286.8297,287.306787,0.000316573
Sanya,2011,1,11,109.1,18.4,2011/1/11 22:00,286.6469829,286.8074277,0.000655758
Sanya,2011,1,11,109.1,18.4,2011/1/11 23:00,286.5735965,286.2248419,0.001074086
Sanya,2011,1,12,109.1,18.4,2011/1/12 0:00,286.6484806,285.7843501,0.00130021
Sanya,2011,1,12,109.1,18.4,2011/1/12 1:00,286.9495145,286.2532607,5.65e-05
Sanya,2011,1,12,109.1,18.4,2011/1/12 2:00,287.3988188,287.2844579,7.91e-05
Sanya,2011,1,12,109.1,18.4,2011/1/12 3:00,287.8376394,288.270997,9.04e-05
Sanya,2011,1,12,109.1,18.4,2011/1/12 4:00,288.4966191,289.7203569,9.04e-05
Sanya,2011,1,12,109.1,18.4,2011/1/12 5:00,289.488084,292.1318969,9.61e-05
Sanya,2011,1,12,109.1,18.4,2011/1/12 6:00,290.3417622,294.3810437,0.000101756
Sanya,2011,1,12,109.1,18.4,2011/1/12 7:00,290.1545521,294.8905525,0.000107409
Sanya,2011,1,12,109.1,18.4,2011/1/12 8:00,290.6637637,294.5677959,0.000107409
Sanya,2011,1,12,109.1,18.4,2011/1/12 9:00,290.7116895,293.4229234,0.000113062
Sanya,2011,1,12,109.1,18.4,2011/1/12 10:00,290.6158379,292.1562559,0.000118715
Sanya,2011,1,12,109.1,18.4,2011/1/12 11:00,290.3687205,290.7353148,0.000124368
Sanya,2011,1,12,109.1,18.4,2011/1/12 12:00,290.1066263,289.8847801,0.000130021
Sanya,2011,1,12,109.1,18.4,2011/1/12 13:00,289.6962617,289.1255916,0.000141327
Sanya,2011,1,12,109.1,18.4,2011/1/12 14:00,289.4236837,288.7602067,0.00014698
Sanya,2011,1,12,109.1,18.4,2011/1/12 15:00,289.1630872,288.4090313,0.00014698
Sanya,2011,1,12,109.1,18.4,2011/1/12 16:00,289.1436173,288.5206767,0.000152633
