longitude,latitude,time,t2m,skt,tp
102.9,30,2011/1/4 18:00,271.8753539,269.9246178,0.001260638
102.9,30,2011/1/4 19:00,270.95428,268.5057066,0.001605476
102.9,30,2011/1/4 20:00,271.0141873,268.8650017,0.001842906
102.9,30,2011/1/4 21:00,270.9647638,269.0152155,0.00205207
102.9,30,2011/1/4 22:00,270.9108473,269.2588054,0.002244275
102.9,30,2011/1/4 23:00,270.8224841,269.122801,0.002408214
102.9,30,2011/1/5 0:00,270.7670699,269.0314548,0.002555195
102.9,30,2011/1/5 1:00,271.297249,269.1816686,0.00014698
102.9,30,2011/1/5 2:00,270.5454131,270.5579515,0.00031092
102.9,30,2011/1/5 3:00,271.710609,272.7015426,0.000508778
102.9,30,2011/1/5 4:00,272.5717757,273.7936373,0.00075186
102.9,30,2011/1/5 5:00,272.5822594,273.7713083,0.001000596
102.9,30,2011/1/5 6:00,272.6885948,273.9600904,0.001232373
102.9,30,2011/1/5 7:00,272.5792641,273.7855177,0.001498068
102.9,30,2011/1/5 8:00,272.4489658,273.4668209,0.001746803
102.9,30,2011/1/5 9:00,271.8543864,272.4376536,0.001955967
102.9,30,2011/1/5 10:00,271.3931006,271.7190634,0.002153825
102.9,30,2011/1/5 11:00,271.4739754,271.07558,0.002317765
102.9,30,2011/1/5 12:00,271.2058905,270.2920325,0.00241952
102.9,30,2011/1/5 13:00,270.8404563,269.461797,0.002493011
102.9,30,2011/1/5 14:00,271.3122258,268.8609419,0.002555195
102.9,30,2011/1/5 15:00,271.1909137,268.6193819,0.002606072
102.9,30,2011/1/5 16:00,271.2732861,268.5706639,0.002645644
102.9,30,2011/1/5 17:00,271.4979383,268.0713046,0.002685215
102.9,30,2011/1/5 18:00,271.3856122,267.8845524,0.002724787
102.9,30,2011/1/5 19:00,272.1000061,267.8317745,0.002786971
102.9,30,2011/1/5 20:00,271.5788131,268.0083772,0.002826543
102.9,30,2011/1/5 21:00,271.3391841,267.7262189,0.002849155
102.9,30,2011/1/5 22:00,271.3062351,266.4717309,0.002866114
102.9,30,2011/1/5 23:00,271.5398734,265.5562389,0.00287742
102.9,30,2011/1/6 0:00,271.4230542,264.8924564,0.002883073
102.9,30,2011/1/6 1:00,271.7630278,265.4466235,1.13E-05
